// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="C:\Users\braya\OneDrive\Desktop\BenchmarkCsharp\bin\Release\net10.0\BenchmarkCsharp-DefaultJob-1/" /p:OutDir="C:\Users\braya\OneDrive\Desktop\BenchmarkCsharp\bin\Release\net10.0\BenchmarkCsharp-DefaultJob-1\bin\Release\net10.0/" /p:OutputPath="C:\Users\braya\OneDrive\Desktop\BenchmarkCsharp\bin\Release\net10.0\BenchmarkCsharp-DefaultJob-1\bin\Release\net10.0/" /p:PublishDir="C:\Users\braya\OneDrive\Desktop\BenchmarkCsharp\bin\Release\net10.0\BenchmarkCsharp-DefaultJob-1\publish/" in C:\Users\braya\OneDrive\Desktop\BenchmarkCsharp\bin\Release\net10.0\BenchmarkCsharp-DefaultJob-1
// command took 1.33 sec and exited with 0
// start dotnet  build -c Release --no-restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="C:\Users\braya\OneDrive\Desktop\BenchmarkCsharp\bin\Release\net10.0\BenchmarkCsharp-DefaultJob-1/" /p:OutDir="C:\Users\braya\OneDrive\Desktop\BenchmarkCsharp\bin\Release\net10.0\BenchmarkCsharp-DefaultJob-1\bin\Release\net10.0/" /p:OutputPath="C:\Users\braya\OneDrive\Desktop\BenchmarkCsharp\bin\Release\net10.0\BenchmarkCsharp-DefaultJob-1\bin\Release\net10.0/" /p:PublishDir="C:\Users\braya\OneDrive\Desktop\BenchmarkCsharp\bin\Release\net10.0\BenchmarkCsharp-DefaultJob-1\publish/" --output "C:\Users\braya\OneDrive\Desktop\BenchmarkCsharp\bin\Release\net10.0\BenchmarkCsharp-DefaultJob-1\bin\Release\net10.0/" in C:\Users\braya\OneDrive\Desktop\BenchmarkCsharp\bin\Release\net10.0\BenchmarkCsharp-DefaultJob-1
// command took 4.66 sec and exited with 0
// ***** Done, took 00:00:06 (6.05 sec)   *****
// Found 3 benchmarks:
//   DoubleListBenchmark.Add: DefaultJob
//   DoubleListBenchmark.Contains: DefaultJob
//   DoubleListBenchmark.Remove: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
[6.286 μs ; 6.565 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[6.565 μs ; 6.882 μs) | @@
[6.882 μs ; 7.161 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@
[7.161 μs ; 7.432 μs) | @@@@@
[7.432 μs ; 7.710 μs) | @@@@@@@@
[7.710 μs ; 7.937 μs) | @@@@
[7.937 μs ; 8.182 μs) | @@
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.15.8, Windows 11 (10.0.26200.8457/25H2/2025Update/HudsonValley2)
AMD Ryzen 7 7435HS 3.10GHz, 1 CPU, 16 logical and 8 physical cores
.NET SDK 10.0.300
  [Host]     : .NET 10.0.8 (10.0.8, 10.0.826.23019), X64 RyuJIT x86-64-v3
  DefaultJob : .NET 10.0.8 (10.0.8, 10.0.826.23019), X64 RyuJIT x86-64-v3


| Method   | Mean     | Error     | StdDev    | Median   | Gen0   | Gen1   | Allocated |
|--------- |---------:|----------:|----------:|---------:|-------:|-------:|----------:|
| Add      | 5.850 μs | 0.1160 μs | 0.3157 μs | 5.768 μs | 4.7760 | 0.6256 |   40000 B |
| Contains | 1.006 μs | 0.0024 μs | 0.0019 μs | 1.006 μs |      - |      - |         - |
| Remove   | 6.802 μs | 0.1685 μs | 0.4836 μs | 6.553 μs | 4.7836 | 0.6180 |   40064 B |

// * Warnings *
MultimodalDistribution
  DoubleListBenchmark.Remove: Default -> It seems that the distribution can have several modes (mValue = 3.08)

// * Hints *
Outliers
  DoubleListBenchmark.Add: Default      -> 5 outliers were removed (6.97 μs..7.24 μs)
  DoubleListBenchmark.Contains: Default -> 3 outliers were removed (1.03 μs..1.04 μs)
  DoubleListBenchmark.Remove: Default   -> 5 outliers were removed (8.42 μs..9.75 μs)

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Median    : Value separating the higher half of all measurements (50th percentile)
  Gen0      : GC Generation 0 collects per 1000 operations
  Gen1      : GC Generation 1 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 μs      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:03:16 (196.09 sec), executed benchmarks: 3

Global total time: 00:03:22 (202.8 sec), executed benchmarks: 3
// * Artifacts cleanup *
Artifacts cleanup is finished
